# pseudo_MSE3 PyTorch hardware test vectors
# seed=42
# bit_widths=8,7,6,5,4
# num_chunks_per_bit_width=100
# chunk_size=128
# signedness: sgn=1 for every section in this file
# implementation: PyTorch reference only; no CUDA pseudo_MSE3 kernel is used
# chunk scale source: DynamicInputQuantizer._chunk_scale(raw_chunk)
# chunk scale definition: pow2_floor(max(abs(raw_chunk))) with 1.0 for all-zero chunks
# metric input: values are already scaled FP32 numbers (scaled_v)
# do not apply a chunk scale before feeding these values to the pseudo_MSE3 block
# decision rule: choose_exp2 if sum(err2^2 - err1^2) < 0 else choose_exp1
# expected_error rows: selected chunk squared error, as fp32_hex fp32_dec
# mantissa mode: truncate
# q_exp*_bits are packed sign/exponent/mantissa fields after pseudo_MSE3 quantization
# err_exp*_pre_square = scaled-q_exp* for each value, before squaring
# pseudo_diff_exp2_minus_exp1 = err_exp2_pre_square^2 - err_exp1_pre_square^2
# pseudo_diff_times_2_2m must be zero, [1,3), or (-3/4,-1/4]
# value mode: scaled
# chunk max rows use max absolute value; *_value is the signed value at that index
# value rows: value_index scaled_fp32_hex scaled_fp32_dec q_exp1_bits q_exp1_exp_field q_exp1_mant_field q_exp1_mant_bits q_exp2_bits q_exp2_exp_field q_exp2_mant_field q_exp2_mant_bits err_exp1_pre_square_fp32_hex err_exp1_pre_square_fp32_dec err_exp2_pre_square_fp32_hex err_exp2_pre_square_fp32_dec pseudo_diff_exp2_minus_exp1_fp32_hex pseudo_diff_exp2_minus_exp1_fp32_dec pseudo_diff_times_2_2m_dec

BEGIN_BIT_WIDTH 8
sgn 1
exp1_format fp8_e1m6
exp2_format fp8_e2m5
m1 6
m2 5
BEGIN_CHUNK 0
err_exp1 0.009765625
err_exp2 0.041015625
chunk_diff_exp2_minus_exp1 0.03125
expected_decision exp1
expected_error 0x3c200000 0.009765625
chunk_max_abs_index 127
chunk_max_abs_scaled_value 0xbfff8000 -1.99609375
chunk_max_abs_scaled_abs 0x3fff8000 1.99609375
# value_index scaled_fp32_hex scaled_fp32_dec q_exp1_bits q_exp1_exp_field q_exp1_mant_field q_exp1_mant_bits q_exp2_bits q_exp2_exp_field q_exp2_mant_field q_exp2_mant_bits err_exp1_pre_square_fp32_hex err_exp1_pre_square_fp32_dec err_exp2_pre_square_fp32_hex err_exp2_pre_square_fp32_dec pseudo_diff_exp2_minus_exp1_fp32_hex pseudo_diff_exp2_minus_exp1_fp32_dec pseudo_diff_times_2_2m_dec
VALUES_BEGIN
069 0x3fae391a 1.3611176 01010 1 2 010 01101 3 1 01 0x3de391a0 0.111117601 0x3de391a0 0.111117601 0x00000000 0 0
070 0xbf5100b8 -0.816417217 10110 0 6 110 11010 2 2 10 0xbd8805c0 -0.0664172173 0xbd8805c0 -0.0664172173 0x00000000 0 0
071 0xbf463278 -0.774207592 10110 0 6 110 11010 2 2 10 0xbcc64f00 -0.024207592 0xbcc64f00 -0.024207592 0x00000000 0 0
072 0x3d4ce590 0.0500236154 00000 0 0 000 00000 0 0 00 0x3d4ce590 0.0500236154 0x3d4ce590 0.0500236154 0x00000000 0 0
073 0xbeb4da8f -0.35322997 10010 0 2 010 10101 1 1 01 0xbdd36a3c -0.10322997 0xbd26d478 -0.0407299697 0xbc136a3c -0.00899749622 -0.575839758
074 0x3f26c55e 0.651449084 00101 0 5 101 01001 2 1 01 0x3cd8abc0 0.0264490843 0x3cd8abc0 0.0264490843 0x00000000 0 0
075 0x3f4f8ec5 0.81077224 00110 0 6 110 01010 2 2 10 0x3d78ec50 0.0607722402 0x3d78ec50 0.0607722402 0x00000000 0 0
076 0x3f640df2 0.890837789 00111 0 7 111 01011 2 3 11 0x3c81be40 0.0158377886 0x3c81be40 0.0158377886 0x00000000 0 0
077 0xbc953502 -0.0182137527 10000 0 0 000 10000 0 0 00 0xbc953502 -0.0182137527 0xbc953502 -0.0182137527 0x00000000 0 0
078 0x3f32d38d 0.698540509 00101 0 5 101 01001 2 1 01 0x3d969c68 0.0735405087 0x3d969c68 0.0735405087 0x00000000 0 0
079 0xbfb27d83 -1.39445531 11011 1 3 011 11101 3 1 01 0xbc9f60c0 -0.0194553137 0xbe13ec18 -0.144455314 0x3ca7d830 0.0204888284 1.31128502
080 0x3ead0d18 0.337990522 00010 0 2 010 00101 1 1 01 0x3db43460 0.0879905224 0x3cd0d180 0.0254905224 0xbbe868c0 -0.0070925653 -0.453924179
081 0xbedd03b0 -0.431668758 10011 0 3 011 10110 1 2 10 0xbd681d80 -0.0566687584 0xbd681d80 -0.0566687584 0x00000000 0 0
082 0xbfae1764 -1.36008883 11010 1 2 010 11101 3 1 01 0xbde17640 -0.110088825 0xbde17640 -0.110088825 0x00000000 0 0
083 0xbccbe01e -0.0248871408 10000 0 0 000 10000 0 0 00 0xbccbe01e -0.0248871408 0xbccbe01e -0.0248871408 0x00000000 0 0
084 0x3e7d0110 0.247074366 00001 0 1 001 00011 0 3 11 0x3dfa0220 0.122074366 0x3d740440 0.0595743656 0xbc3a0220 -0.0113530457 -0.726594925
085 0xbd90a5fc -0.0706290901 10000 0 0 000 10001 0 1 01 0xbd90a5fc -0.0706290901 0xbc052fe0 -0.00812909007 0xbba14bf8 -0.00492238626 -0.315032721
086 0xbdf4ac97 -0.119469814 10000 0 0 000 10001 0 1 01 0xbdf4ac97 -0.119469814 0xbd69592e -0.056969814 0xbc34ac97 -0.0110274768 -0.705758512
087 0x3d495a7a 0.0491585508 00000 0 0 000 00000 0 0 00 0x3d495a7a 0.0491585508 0x3d495a7a 0.0491585508 0x00000000 0 0
088 0xbfbceb56 -1.47593188 11011 1 3 011 11101 3 1 01 0xbdceb560 -0.100931883 0xbe675ab0 -0.225931883 0x3d275ab0 0.0408579707 2.61491013
089 0xbf5c6267 -0.860876501 10110 0 6 110 11010 2 2 10 0xbde31338 -0.110876501 0xbde31338 -0.110876501 0x00000000 0 0
090 0x3faa2ebb 1.3295511 01010 1 2 010 01101 3 1 01 0x3da2ebb0 0.0795511007 0x3da2ebb0 0.0795511007 0x00000000 0 0
091 0x3de0bc8d 0.109734632 00000 0 0 000 00001 0 1 01 0x3de0bc8d 0.109734632 0x3d41791a 0.0472346321 0xbc20bc8e -0.00981057994 -0.627877116
092 0x3f30dcee 0.690871119 00101 0 5 101 01001 2 1 01 0x3d86e770 0.0658711195 0x3d86e770 0.0658711195 0x00000000 0 0
093 0x3fb61a0a 1.42266965 01011 1 3 011 01101 3 1 01 0x3d434140 0.0476696491 0x3e30d050 0.172669649 0x3ce1a0a0 0.0275424123 1.76271439
094 0xbf922117 -1.14163482 11001 1 1 001 11100 3 0 00 0xbc8845c0 -0.0166348219 0xbe1108b8 -0.141634822 0x3ca21170 0.0197837055 1.26615715
095 0xbf759cae -0.959421992 10111 0 7 111 11011 2 3 11 0xbdace570 -0.0844219923 0xbdace570 -0.0844219923 0x00000000 0 0
096 0x3fefb2f4 1.87264872 01110 1 6 110 01111 3 3 11 0x3dfb2f40 0.122648716 0x3dfb2f40 0.122648716 0x00000000 0 0
097 0xbf0f2bd8 -0.559262753 10100 0 4 100 11000 2 0 00 0xbd72bd80 -0.0592627525 0xbd72bd80 -0.0592627525 0x00000000 0 0
098 0xbefc914e -0.493296087 10011 0 3 011 10111 1 3 11 0xbdf24538 -0.118296087 0xbd648a70 -0.0557960868 0xbc324538 -0.0108807608 -0.696368694
099 0x3e393080 0.180849075 00001 0 1 001 00010 0 2 10 0x3d64c200 0.0558490753 0x3d64c200 0.0558490753 0x00000000 0 0
100 0x3f23fd47 0.640583456 00101 0 5 101 01001 2 1 01 0x3c7f51c0 0.0155834556 0x3c7f51c0 0.0155834556 0x00000000 0 0
101 0x3fa1a217 1.26275909 01010 1 2 010 01101 3 1 01 0x3c510b80 0.0127590895 0x3c510b80 0.0127590895 0x00000000 0 0
102 0xbfef820d -1.87115633 11110 1 6 110 11111 3 3 11 0xbdf820d0 -0.121156335 0xbdf820d0 -0.121156335 0x00000000 0 0
103 0x3fc7a7e3 1.559811 01100 1 4 100 01110 3 2 10 0x3d74fc60 0.0598109961 0x3d74fc60 0.0598109961 0x00000000 0 0
104 0xbed62a0d -0.418289572 10011 0 3 011 10110 1 2 10 0xbd315068 -0.043289572 0xbd315068 -0.043289572 0x00000000 0 0
105 0x3fd85bea 1.69030499 01101 1 5 101 01110 3 2 10 0x3d85bea0 0.0653049946 0x3e42df50 0.190304995 0x3d02df50 0.0319512486 2.04487991
106 0xbd289ec6 -0.0411670431 10000 0 0 000 10000 0 0 00 0xbd289ec6 -0.0411670431 0xbd289ec6 -0.0411670431 0x00000000 0 0
107 0x3bb587db 0.00553987687 00000 0 0 000 00000 0 0 00 0x3bb587db 0.00553987687 0x3bb587db 0.00553987687 0x00000000 0 0
108 0xbe305048 -0.172181249 10001 0 1 001 10010 0 2 10 0xbd414120 -0.0471812487 0xbd414120 -0.0471812487 0x00000000 0 0
109 0xbd500525 -0.0507861562 10000 0 0 000 10000 0 0 00 0xbd500525 -0.0507861562 0xbd500525 -0.0507861562 0x00000000 0 0
110 0x3f557f5d 0.833974659 00110 0 6 110 01010 2 2 10 0x3dabfae8 0.0839746594 0x3dabfae8 0.0839746594 0x00000000 0 0
111 0x3ba5b504 0.00505697913 00000 0 0 000 00000 0 0 00 0x3ba5b504 0.00505697913 0x3ba5b504 0.00505697913 0x00000000 0 0
112 0xbc020e3c -0.00793796405 10000 0 0 000 10000 0 0 00 0xbc020e3c -0.00793796405 0xbc020e3c -0.00793796405 0x00000000 0 0
113 0x3bf19190 0.00737208873 00000 0 0 000 00000 0 0 00 0x3bf19190 0.00737208873 0x3bf19190 0.00737208873 0x00000000 0 0
114 0xbb3842e6 -0.00281160465 10000 0 0 000 10000 0 0 00 0xbb3842e6 -0.00281160465 0xbb3842e6 -0.00281160465 0x00000000 0 0
115 0x3f16f752 0.589711308 00100 0 4 100 01000 2 0 00 0x3db7ba90 0.0897113085 0x3db7ba90 0.0897113085 0x00000000 0 0
116 0xbfb034be -1.37660956 11011 1 3 011 11101 3 1 01 0xbad2f800 -0.00160956383 0xbe01a5f0 -0.126609564 0x3c834be0 0.016027391 1.02575302
117 0xbe45e584 -0.193258345 10001 0 1 001 10011 0 3 11 0xbd8bcb08 -0.0682583451 0xbbbcb080 -0.00575834513 0xbb979610 -0.00462604314 -0.296066761
118 0x3e026150 0.127324343 00001 0 1 001 00010 0 2 10 0x3b185400 0.00232434273 0x3b185400 0.00232434273 0x00000000 0 0
119 0xbc2297c3 -0.00992387813 10000 0 0 000 10000 0 0 00 0xbc2297c3 -0.00992387813 0xbc2297c3 -0.00992387813 0x00000000 0 0
120 0x3ef1b6d0 0.472097874 00011 0 3 011 00111 1 3 11 0x3dc6db40 0.0970978737 0x3d0db680 0.0345978737 0xbc06db40 -0.00823098421 -0.52678299
121 0xbeb368a3 -0.35040769 10010 0 2 010 10101 1 1 01 0xbdcda28c -0.10040769 0xbd1b4518 -0.0379076898 0xbc0da28c -0.00864471123 -0.553261518
122 0x3fec22c3 1.84481084 01110 1 6 110 01111 3 3 11 0x3dc22c30 0.0948108435 0x3dc22c30 0.0948108435 0x00000000 0 0
123 0xbe237694 -0.159632027 10001 0 1 001 10010 0 2 10 0xbd0dda50 -0.0346320271 0xbd0dda50 -0.0346320271 0x00000000 0 0
124 0xbcb5393a -0.0221220143 10000 0 0 000 10000 0 0 00 0xbcb5393a -0.0221220143 0xbcb5393a -0.0221220143 0x00000000 0 0
125 0xbf946bf2 -1.15954423 11001 1 1 001 11100 3 0 00 0xbd0d7e40 -0.0345442295 0xbe235f90 -0.15954423 0x3cc6bf20 0.0242610574 1.55270767
126 0x3fdb079b 1.7111696 01101 1 5 101 01110 3 2 10 0x3db079b0 0.0861696005 0x3e583cd8 0.2111696 0x3d183cd8 0.0371674001 2.37871361
127 0x3e900783 0.28130731 00010 0 2 010 00100 1 0 00 0x3d003c18 0.0313073099 0x3d003c18 0.0313073099 0x00000000 0 0
VALUES_END
END_CHUNK 91
BEGIN_CHUNK 92
err_exp1 0.364148974
err_exp2 0.382142723
chunk_diff_exp2_minus_exp1 0.0179937482
expected_decision exp1
expected_error 0x3eba71bc 0.364148974
chunk_max_abs_index 122
chunk_max_abs_scaled_value 0xbffa7f80 -1.95701599
chunk_max_abs_scaled_abs 0x3ffa7f80 1.95701599
# value_index scaled_fp32_hex scaled_fp32_dec q_exp1_bits q_exp1_exp_field q_exp1_mant_field q_exp1_mant_bits q_exp2_bits q_exp2_exp_field q_exp2_mant_field q_exp2_mant_bits err_exp1_pre_square_fp32_hex err_exp1_pre_square_fp32_dec err_exp2_pre_square_fp32_hex err_exp2_pre_square_fp32_dec pseudo_diff_exp2_minus_exp1_fp32_hex pseudo_diff_exp2_minus_exp1_fp32_dec pseudo_diff_times_2_2m_dec
VALUES_BEGIN
000 0x3f020200 0.507843018 00100 0 4 100 01000 2 0 00 0x3c008000 0.00784301758 0x3c008000 0.00784301758 0x00000000 0 0
001 0x3c80bfc0 0.0157164335 00000 0 0 000 00000 0 0 00 0x3c80bfc0 0.0157164335 0x3c80bfc0 0.0157164335 0x00000000 0 0
002 0x3f8a0200 1.07818604 01000 1 0 000 01100 3 0 00 0x3da02000 0.0781860352 0x3da02000 0.0781860352 0x00000000 0 0
003 0xba86ff00 -0.00102993846 10000 0 0 000 10000 0 0 00 0xba86ff00 -0.00102993846 0xba86ff00 -0.00102993846 0x00000000 0 0
004 0x3d11fe00 0.0356426239 00000 0 0 000 00000 0 0 00 0x3d11fe00 0.0356426239 0x3d11fe00 0.0356426239 0x00000000 0 0
005 0xbaabfc00 -0.00131213665 10000 0 0 000 10000 0 0 00 0xbaabfc00 -0.00131213665 0xbaabfc00 -0.00131213665 0x00000000 0 0
006 0xbd067f80 -0.0328364372 10000 0 0 000 10000 0 0 00 0xbd067f80 -0.0328364372 0xbd067f80 -0.0328364372 0x00000000 0 0
007 0xba878080 -0.00103379786 10000 0 0 000 10000 0 0 00 0xba878080 -0.00103379786 0xba878080 -0.00103379786 0x00000000 0 0
008 0x3f440400 0.765686035 00110 0 6 110 01010 2 2 10 0x3c808000 0.0156860352 0x3c808000 0.0156860352 0x00000000 0 0
009 0xbe130100 -0.143558502 10001 0 1 001 10010 0 2 10 0xbc980800 -0.0185585022 0xbc980800 -0.0185585022 0x00000000 0 0
010 0xbb853fc0 -0.00406643748 10000 0 0 000 10000 0 0 00 0xbb853fc0 -0.00406643748 0xbb853fc0 -0.00406643748 0x00000000 0 0
011 0xbb85c040 -0.00408175588 10000 0 0 000 10000 0 0 00 0xbb85c040 -0.00408175588 0xbb85c040 -0.00408175588 0x00000000 0 0
012 0xbd8c7f80 -0.068602562 10000 0 0 000 10001 0 1 01 0xbd8c7f80 -0.068602562 0xbbc7f800 -0.00610256195 0xbb98ff00 -0.00466907024 -0.298820496
013 0xbbd7f800 -0.0065908432 10000 0 0 000 10000 0 0 00 0xbbd7f800 -0.0065908432 0xbbd7f800 -0.0065908432 0x00000000 0 0
014 0x3ee80800 0.453186035 00011 0 3 011 00111 1 3 11 0x3da02000 0.0781860352 0x3c808000 0.0156860352 0xbbc04000 -0.00586700439 -0.375488281
015 0xbb3e0200 -0.00289928913 10000 0 0 000 10000 0 0 00 0xbb3e0200 -0.00289928913 0xbb3e0200 -0.00289928913 0x00000000 0 0
016 0xbfc1fe00 -1.51556396 11100 1 4 100 11110 3 2 10 0xbc7f0000 -0.0155639648 0xbc7f0000 -0.0155639648 0x00000000 0 0
017 0xbca30100 -0.0198979378 10000 0 0 000 10000 0 0 00 0xbca30100 -0.0198979378 0xbca30100 -0.0198979378 0x00000000 0 0
018 0xbf140400 -0.578186035 10100 0 4 100 11000 2 0 00 0xbda02000 -0.0781860352 0xbda02000 -0.0781860352 0x00000000 0 0
019 0x3e09bfc0 0.134520531 00001 0 1 001 00010 0 2 10 0x3c1bfc00 0.0095205307 0x3c1bfc00 0.0095205307 0x00000000 0 0
020 0xbba90100 -0.00515758991 10000 0 0 000 10000 0 0 00 0xbba90100 -0.00515758991 0xbba90100 -0.00515758991 0x00000000 0 0
021 0xbb0abfc0 -0.00211714208 10000 0 0 000 10000 0 0 00 0xbb0abfc0 -0.00211714208 0xbb0abfc0 -0.00211714208 0x00000000 0 0
022 0x3b968080 0.00459295511 00000 0 0 000 00000 0 0 00 0x3b968080 0.00459295511 0x3b968080 0.00459295511 0x00000000 0 0
023 0xbf5dfe00 -0.867156982 10110 0 6 110 11010 2 2 10 0xbdeff000 -0.117156982 0xbdeff000 -0.117156982 0x00000000 0 0
024 0xbe0c3fc0 -0.136961937 10001 0 1 001 10010 0 2 10 0xbc43fc00 -0.011961937 0xbc43fc00 -0.011961937 0x00000000 0 0
025 0xbc330100 -0.0109255314 10000 0 0 000 10000 0 0 00 0xbc330100 -0.0109255314 0xbc330100 -0.0109255314 0x00000000 0 0
026 0x3cb4ff00 0.0220942497 00000 0 0 000 00000 0 0 00 0x3cb4ff00 0.0220942497 0x3cb4ff00 0.0220942497 0x00000000 0 0
027 0x3f380800 0.71887207 00101 0 5 101 01001 2 1 01 0x3dc04000 0.0938720703 0x3dc04000 0.0938720703 0x00000000 0 0
028 0xbb38ff00 -0.00282281637 10000 0 0 000 10000 0 0 00 0xbb38ff00 -0.00282281637 0xbb38ff00 -0.00282281637 0x00000000 0 0
029 0xbeec0400 -0.460968018 10011 0 3 011 10111 1 3 11 0xbdb01000 -0.0859680176 0xbcc04000 -0.0234680176 0xbbe02000 -0.0068397522 -0.437744141
030 0x3cbd0100 0.0230717659 00000 0 0 000 00000 0 0 00 0x3cbd0100 0.0230717659 0x3cbd0100 0.0230717659 0x00000000 0 0
031 0xbcfdfe00 -0.0310049057 10000 0 0 000 10000 0 0 00 0xbcfdfe00 -0.0310049057 0xbcfdfe00 -0.0310049057 0x00000000 0 0
032 0x3a904040 0.00110054761 00000 0 0 000 00000 0 0 00 0x3a904040 0.00110054761 0x3a904040 0.00110054761 0x00000000 0 0
033 0x3f180800 0.59387207 00100 0 4 100 01000 2 0 00 0x3dc04000 0.0938720703 0x3dc04000 0.0938720703 0x00000000 0 0
034 0x3e13fc00 0.144515991 00001 0 1 001 00010 0 2 10 0x3c9fe000 0.0195159912 0x3c9fe000 0.0195159912 0x00000000 0 0
035 0xbd9bfc00 -0.0761642456 10000 0 0 000 10001 0 1 01 0xbd9bfc00 -0.0761642456 0xbc5fe000 -0.0136642456 0xbbb7f800 -0.0056142807 -0.359313965
036 0x3b11fe00 0.00222766399 00000 0 0 000 00000 0 0 00 0x3b11fe00 0.00222766399 0x3b11fe00 0.00222766399 0x00000000 0 0
037 0xbf257f80 -0.646476746 10101 0 5 101 11001 2 1 01 0xbcaff000 -0.0214767456 0xbcaff000 -0.0214767456 0x00000000 0 0
038 0x3c133fc0 0.00898736715 00000 0 0 000 00000 0 0 00 0x3c133fc0 0.00898736715 0x3c133fc0 0.00898736715 0x00000000 0 0
039 0xbdbbfc00 -0.0917892456 10000 0 0 000 10001 0 1 01 0xbdbbfc00 -0.0917892456 0xbceff000 -0.0292892456 0xbbf7f800 -0.0075674057 -0.484313965
040 0xbfa20200 -1.26568604 11010 1 2 010 11101 3 1 01 0xbc808000 -0.0156860352 0xbc808000 -0.0156860352 0x00000000 0 0
041 0x3da5fe00 0.0810508728 00000 0 0 000 00001 0 1 01 0x3da5fe00 0.0810508728 0x3c97f800 0.0185508728 0xbbcbfc00 -0.0062251091 -0.398406982
042 0xbc550100 -0.0130007267 10000 0 0 000 10000 0 0 00 0xbc550100 -0.0130007267 0xbc550100 -0.0130007267 0x00000000 0 0
043 0xbfab7f80 -1.33982849 11010 1 2 010 11101 3 1 01 0xbdb7f800 -0.0898284912 0xbdb7f800 -0.0898284912 0x00000000 0 0
044 0xbe480800 -0.195343018 10001 0 1 001 10011 0 3 11 0xbd901000 -0.0703430176 0xbc008000 -0.00784301758 0xbba02000 -0.0048866272 -0.312744141
045 0xbaebfc00 -0.0018004179 10000 0 0 000 10000 0 0 00 0xbaebfc00 -0.0018004179 0xbaebfc00 -0.0018004179 0x00000000 0 0
046 0xbc73fc00 -0.0148916245 10000 0 0 000 10000 0 0 00 0xbc73fc00 -0.0148916245 0xbc73fc00 -0.0148916245 0x00000000 0 0
047 0xbbdf0100 -0.00680553913 10000 0 0 000 10000 0 0 00 0xbbdf0100 -0.00680553913 0xbbdf0100 -0.00680553913 0x00000000 0 0
048 0xbb307f80 -0.00269314647 10000 0 0 000 10000 0 0 00 0xbb307f80 -0.00269314647 0xbb307f80 -0.00269314647 0x00000000 0 0
049 0xbe8c0400 -0.273468018 10010 0 2 010 10100 1 0 00 0xbcc04000 -0.0234680176 0xbcc04000 -0.0234680176 0x00000000 0 0
050 0x3c194040 0.0093536973 00000 0 0 000 00000 0 0 00 0x3c194040 0.0093536973 0x3c194040 0.0093536973 0x00000000 0 0
051 0xbcce0200 -0.025147438 10000 0 0 000 10000 0 0 00 0xbcce0200 -0.025147438 0xbcce0200 -0.025147438 0x00000000 0 0
052 0xbfe90100 -1.82034302 11110 1 6 110 11111 3 3 11 0xbd901000 -0.0703430176 0xbd901000 -0.0703430176 0x00000000 0 0
053 0x3d358080 0.0443120003 00000 0 0 000 00000 0 0 00 0x3d358080 0.0443120003 0x3d358080 0.0443120003 0x00000000 0 0
054 0xbf59fe00 -0.851531982 10110 0 6 110 11010 2 2 10 0xbdcff000 -0.101531982 0xbdcff000 -0.101531982 0x00000000 0 0
055 0x3d1bbfc0 0.0380246639 00000 0 0 000 00000 0 0 00 0x3d1bbfc0 0.0380246639 0x3d1bbfc0 0.0380246639 0x00000000 0 0
056 0xbac40400 -0.00149548054 10000 0 0 000 10000 0 0 00 0xbac40400 -0.00149548054 0xbac40400 -0.00149548054 0x00000000 0 0
057 0x3d660200 0.0561542511 00000 0 0 000 00000 0 0 00 0x3d660200 0.0561542511 0x3d660200 0.0561542511 0x00000000 0 0
058 0x3fd40400 1.65637207 01101 1 5 101 01110 3 2 10 0x3d008000 0.0313720703 0x3e202000 0.15637207 0x3cc04000 0.0234680176 1.50195312
059 0xbd3b8080 -0.045776844 10000 0 0 000 10000 0 0 00 0xbd3b8080 -0.045776844 0xbd3b8080 -0.045776844 0x00000000 0 0
060 0x3c720200 0.0147709846 00000 0 0 000 00000 0 0 00 0x3c720200 0.0147709846 0x3c720200 0.0147709846 0x00000000 0 0
061 0xbc7aff00 -0.0153195858 10000 0 0 000 10000 0 0 00 0xbc7aff00 -0.0153195858 0xbc7aff00 -0.0153195858 0x00000000 0 0
062 0x3c7d0100 0.0154421329 00000 0 0 000 00000 0 0 00 0x3c7d0100 0.0154421329 0x3c7d0100 0.0154421329 0x00000000 0 0
063 0x3dfdfe00 0.124019623 00000 0 0 000 00001 0 1 01 0x3dfdfe00 0.124019623 0x3d7bfc00 0.0615196228 0xbc3dfe00 -0.0115962029 -0.742156982
064 0x3b080800 0.00207567215 00000 0 0 000 00000 0 0 00 0x3b080800 0.00207567215 0x3b080800 0.00207567215 0x00000000 0 0
065 0xbb030100 -0.00199896097 10000 0 0 000 10000 0 0 00 0xbb030100 -0.00199896097 0xbb030100 -0.00199896097 0x00000000 0 0
066 0x3f0a0200 0.539093018 00100 0 4 100 01000 2 0 00 0x3d202000 0.0390930176 0x3d202000 0.0390930176 0x00000000 0 0
067 0xbb8dfe00 -0.00433325768 10000 0 0 000 10000 0 0 00 0xbb8dfe00 -0.00433325768 0xbb8dfe00 -0.00433325768 0x00000000 0 0
068 0x3e480800 0.195343018 00001 0 1 001 00011 0 3 11 0x3d901000 0.0703430176 0x3c008000 0.00784301758 0xbba02000 -0.0048866272 -0.312744141
069 0xbb22c040 -0.00248338282 10000 0 0 000 10000 0 0 00 0xbb22c040 -0.00248338282 0xbb22c040 -0.00248338282 0x00000000 0 0
070 0x3ce7f800 0.0283164978 00000 0 0 000 00000 0 0 00 0x3ce7f800 0.0283164978 0x3ce7f800 0.0283164978 0x00000000 0 0
071 0x3bf80800 0.00756931305 00000 0 0 000 00000 0 0 00 0x3bf80800 0.00756931305 0x3bf80800 0.00756931305 0x00000000 0 0
072 0x3dc3fc00 0.0956954956 00000 0 0 000 00001 0 1 01 0x3dc3fc00 0.0956954956 0x3d07f800 0.0331954956 0xbc03fc00 -0.00805568695 -0.515563965
073 0x3ac97f80 0.0015373081 00000 0 0 000 00000 0 0 00 0x3ac97f80 0.0015373081 0x3ac97f80 0.0015373081 0x00000000 0 0
074 0x3e280800 0.164093018 00001 0 1 001 00010 0 2 10 0x3d202000 0.0390930176 0x3d202000 0.0390930176 0x00000000 0 0
075 0xbf96ff00 -1.17965698 11001 1 1 001 11100 3 0 00 0xbd5fe000 -0.0546569824 0xbe37f800 -0.179656982 0x3ceff000 0.0292892456 1.87451172
076 0x3aa64040 0.00126839429 00000 0 0 000 00000 0 0 00 0x3aa64040 0.00126839429 0x3aa64040 0.00126839429 0x00000000 0 0
077 0x3f26bfc0 0.651363373 00101 0 5 101 01001 2 1 01 0x3cd7f800 0.0263633728 0x3cd7f800 0.0263633728 0x00000000 0 0
078 0xbf1cff00 -0.613265991 10100 0 4 100 11000 2 0 00 0xbde7f800 -0.113265991 0xbde7f800 -0.113265991 0x00000000 0 0
079 0x3e1eff00 0.155269623 00001 0 1 001 00010 0 2 10 0x3cf7f800 0.0302696228 0x3cf7f800 0.0302696228 0x00000000 0 0
080 0x3f41fe00 0.757781982 00110 0 6 110 01010 2 2 10 0x3bff0000 0.00778198242 0x3bff0000 0.00778198242 0x00000000 0 0
081 0xbfd17f80 -1.63670349 11101 1 5 101 11110 3 2 10 0xbc3fc000 -0.0117034912 0xbe0bfc00 -0.136703491 0x3c97f800 0.0185508728 1.18725586
082 0x3a93fc00 0.00112903118 00000 0 0 000 00000 0 0 00 0x3a93fc00 0.00112903118 0x3a93fc00 0.00112903118 0x00000000 0 0
083 0x3bb7f800 0.0056142807 00000 0 0 000 00000 0 0 00 0x3bb7f800 0.0056142807 0x3bb7f800 0.0056142807 0x00000000 0 0
084 0xbfaa3fc0 -1.3300705 11010 1 2 010 11101 3 1 01 0xbda3fc00 -0.0800704956 0xbda3fc00 -0.0800704956 0x00000000 0 0
085 0x3c57f800 0.0131816864 00000 0 0 000 00000 0 0 00 0x3c57f800 0.0131816864 0x3c57f800 0.0131816864 0x00000000 0 0
086 0xbf5a0200 -0.851593018 10110 0 6 110 11010 2 2 10 0xbdd01000 -0.101593018 0xbdd01000 -0.101593018 0x00000000 0 0
087 0xbb5e0200 -0.00338757038 10000 0 0 000 10000 0 0 00 0xbb5e0200 -0.00338757038 0xbb5e0200 -0.00338757038 0x00000000 0 0
088 0xbe30ff00 -0.172847748 10001 0 1 001 10010 0 2 10 0xbd43fc00 -0.0478477478 0xbd43fc00 -0.0478477478 0x00000000 0 0
089 0x3ecbfc00 0.398406982 00011 0 3 011 00110 1 2 10 0x3cbfc000 0.0234069824 0x3cbfc000 0.0234069824 0x00000000 0 0
090 0x3bb4ff00 0.00552356243 00000 0 0 000 00000 0 0 00 0x3bb4ff00 0.00552356243 0x3bb4ff00 0.00552356243 0x00000000 0 0
091 0xbddb8080 -0.107178688 10000 0 0 000 10001 0 1 01 0xbddb8080 -0.107178688 0xbd370100 -0.044678688 0xbc1b8080 -0.00949108601 -0.607429504
092 0x3bae3fc0 0.00531765819 00000 0 0 000 00000 0 0 00 0x3bae3fc0 0.00531765819 0x3bae3fc0 0.00531765819 0x00000000 0 0
093 0xbcf5fe00 -0.0300283432 10000 0 0 000 10000 0 0 00 0xbcf5fe00 -0.0300283432 0xbcf5fe00 -0.0300283432 0x00000000 0 0
094 0xbefa0200 -0.488296509 10011 0 3 011 10111 1 3 11 0xbde80800 -0.113296509 0xbd501000 -0.0507965088 0xbc280800 -0.0102558136 -0.65637207
