# pseudo_MSE hardware test vectors
# seed=42
# bit_widths=8,7,6,5,4
# num_chunks_per_bit_width=50
# chunk_size=128
# e2_win_divisor=4
# signedness: sgn=1 for every section in this file
# chunk scale source: DynamicInputQuantizer._chunk_scale(raw_chunk)
# chunk scale definition: pow2_floor(max(abs(raw_chunk))) with 1.0 for all-zero chunks
# metric input: values are already scaled FP32 numbers (scaled_v)
# raw_fp32 values are provided only to test the pre-scale path
# feed scaled_fp32 values to the pseudo_MSE block, or compute scaled_fp32 = raw_fp32 / chunk_scale
# decision rule: choose_exp2 if floor(expected_e2_wins / e2_win_divisor) >= expected_e1_wins else choose_exp1
# expected_error rows: selected chunk error matching expected_decision, as fp32_hex fp32_dec
# expected_e1_wins/expected_e2_wins rows: per-value pseudo_diff winners; ties are not counted
# expected_e2_wins_shifted row: floor(expected_e2_wins / e2_win_divisor), used only for expected_decision
# expected_e2_wins_shift2 row: legacy floor(expected_e2_wins / 4) diagnostic
# mantissa mode: truncate
# q_exp*_bits are packed sign/exponent/mantissa fields after pseudo_MSE quantization
# q_exp*_exp_field and q_exp*_mant_field are the stored exponent and mantissa fields as integers
# q_exp*_mant_bits are the stored mantissa fields as zero-padded binary strings
# err_exp*_pre_square = scaled-q_exp* for each value, before squaring
# chunk_diff_exp2_minus_exp1 is the signed sum of pseudo_diff values for debug; it does not drive expected_decision
# pseudo_diff_exp2_minus_exp1 is the bit-level pseudo err2-err1 signal for each value
# value mode: raw-and-scaled
# chunk_scale rows: chunk_scale chunk_scale_fp32_hex chunk_scale_fp32_dec
# chunk max rows use max absolute value; *_value is the signed value at that index
# chunk max rows: chunk_max_abs_index value_index, chunk_max_abs_raw_value raw_fp32_hex raw_fp32_dec, chunk_max_abs_raw_abs raw_abs_fp32_hex raw_abs_fp32_dec, chunk_max_abs_scaled_value scaled_fp32_hex scaled_fp32_dec, chunk_max_abs_scaled_abs scaled_abs_fp32_hex scaled_abs_fp32_dec
# raw max alias rows: raw_max_abs_index, raw_max_abs_value, raw_max_abs_abs
# raw-and-scaled max summary rows: raw_and_scaled_max_abs value_index scale_fp32_hex scale_fp32_dec raw_value_fp32_hex raw_value_fp32_dec raw_abs_fp32_hex raw_abs_fp32_dec scaled_value_fp32_hex scaled_value_fp32_dec scaled_abs_fp32_hex scaled_abs_fp32_dec
# value rows: value_index raw_fp32_hex raw_fp32_dec scaled_fp32_hex scaled_fp32_dec q_exp1_bits q_exp1_exp_field q_exp1_mant_field q_exp1_mant_bits q_exp2_bits q_exp2_exp_field q_exp2_mant_field q_exp2_mant_bits err_exp1_pre_square_fp32_hex err_exp1_pre_square_fp32_dec err_exp2_pre_square_fp32_hex err_exp2_pre_square_fp32_dec pseudo_diff_exp2_minus_exp1_fp32_hex pseudo_diff_exp2_minus_exp1_fp32_dec
# scaled_fp32_dec = raw_fp32_dec / scale_fp32_dec

BEGIN_BIT_WIDTH 8
sgn 1
exp1_format fp8_e1m6
exp2_format fp8_e2m5
m1 6
m2 5
BEGIN_CHUNK 0
err_exp1 0.009765625
err_exp2 0.041015625
chunk_diff_exp2_minus_exp1 64
expected_e1_wins 64
expected_e2_wins 0
expected_e2_wins_shifted 0
expected_e2_wins_shift2 0
expected_decision exp1
expected_error 0x3c200000 0.009765625
chunk_max_abs_index 127
raw_max_abs_index 127
raw_max_abs_value 0xbfff8000 -1.99609375
raw_max_abs_abs 0x3fff8000 1.99609375
chunk_max_abs_raw_value 0xbfff8000 -1.99609375
chunk_max_abs_raw_abs 0x3fff8000 1.99609375
raw_and_scaled_max_abs 127 0x3f800000 1 0xbfff8000 -1.99609375 0x3fff8000 1.99609375 0xbfff8000 -1.99609375 0x3fff8000 1.99609375
chunk_max_abs_scaled_value 0xbfff8000 -1.99609375
chunk_max_abs_scaled_abs 0x3fff8000 1.99609375
chunk_scale 0x3f800000 1
# value_index raw_fp32_hex raw_fp32_dec scaled_fp32_hex scaled_fp32_dec q_exp1_bits q_exp1_exp_field q_exp1_mant_field q_exp1_mant_bits q_exp2_bits q_exp2_exp_field q_exp2_mant_field q_exp2_mant_bits err_exp1_pre_square_fp32_hex err_exp1_pre_square_fp32_dec err_exp2_pre_square_fp32_hex err_exp2_pre_square_fp32_dec pseudo_diff_exp2_minus_exp1_fp32_hex pseudo_diff_exp2_minus_exp1_fp32_dec
VALUES_BEGIN
063 0xbbb4b1b3 -0.00551434746 0xbbb4b1b3 -0.00551434746 1000 0 0 00 1000 0 0 0 0xbbb4b1b3 -0.00551434746 0xbbb4b1b3 -0.00551434746 0x00000000 0
064 0x3faced8d 1.35099947 0x3faced8d 1.35099947 0101 1 1 01 0110 3 0 0 0x3dced8d0 0.100999475 0x3eb3b634 0.350999475 0x3f800000 1
065 0xbfe8e8c4 -1.81960344 0xbfe8e8c4 -1.81960344 1111 1 3 11 1111 3 1 1 0xbd8e8c40 -0.0696034431 0xbea3a310 -0.319603443 0x3f800000 1
066 0xbe770067 -0.241212472 0xbe770067 -0.241212472 1000 0 0 00 1001 0 1 1 0xbe770067 -0.241212472 0xbdee00ce -0.116212472 0xbf800000 -1
067 0x3f39aa07 0.725250661 0x3f39aa07 0.725250661 0010 0 2 10 0100 2 0 0 0x3e66a81c 0.225250661 0x3e66a81c 0.225250661 0x00000000 0
068 0x3d31abac 0.0433766097 0x3d31abac 0.0433766097 0000 0 0 00 0000 0 0 0 0x3d31abac 0.0433766097 0x3d31abac 0.0433766097 0x00000000 0
069 0xbcc0ef14 -0.0235515013 0xbcc0ef14 -0.0235515013 1000 0 0 00 1000 0 0 0 0xbcc0ef14 -0.0235515013 0xbcc0ef14 -0.0235515013 0x00000000 0
070 0xbabc2dbe -0.0014356894 0xbabc2dbe -0.0014356894 1000 0 0 00 1000 0 0 0 0xbabc2dbe -0.0014356894 0xbabc2dbe -0.0014356894 0x00000000 0
071 0xbd4f62e6 -0.0506314263 0xbd4f62e6 -0.0506314263 1000 0 0 00 1000 0 0 0 0xbd4f62e6 -0.0506314263 0xbd4f62e6 -0.0506314263 0x00000000 0
072 0xbf51ef59 -0.820058405 0xbf51ef59 -0.820058405 1011 0 3 11 1101 2 1 1 0xbd8f7ac8 -0.0700584054 0xbd8f7ac8 -0.0700584054 0x00000000 0
073 0xba85df1f -0.001021359 0xba85df1f -0.001021359 1000 0 0 00 1000 0 0 0 0xba85df1f -0.001021359 0xba85df1f -0.001021359 0x00000000 0
074 0xbda861b0 -0.0822175741 0xbda861b0 -0.0822175741 1000 0 0 00 1000 0 0 0 0xbda861b0 -0.0822175741 0xbda861b0 -0.0822175741 0x00000000 0
075 0x3ef5e573 0.480266184 0x3ef5e573 0.480266184 0001 0 1 01 0011 1 1 1 0x3e6bcae6 0.230266184 0x3dd795cc 0.105266184 0xbf800000 -1
076 0x3e58ee78 0.211847186 0x3e58ee78 0.211847186 0000 0 0 00 0001 0 1 1 0x3e58ee78 0.211847186 0x3db1dcf0 0.0868471861 0xbf800000 -1
077 0xbdbcd11a -0.0921957046 0xbdbcd11a -0.0921957046 1000 0 0 00 1000 0 0 0 0xbdbcd11a -0.0921957046 0xbdbcd11a -0.0921957046 0x00000000 0
078 0xbb1969fe -0.00234091235 0xbb1969fe -0.00234091235 1000 0 0 00 1000 0 0 0 0xbb1969fe -0.00234091235 0xbb1969fe -0.00234091235 0x00000000 0
079 0x3d98d830 0.0746310949 0x3d98d830 0.0746310949 0000 0 0 00 0000 0 0 0 0x3d98d830 0.0746310949 0x3d98d830 0.0746310949 0x00000000 0
080 0xbe86abc2 -0.263029158 0xbe86abc2 -0.263029158 1001 0 1 01 1010 1 0 0 0xbc557840 -0.0130291581 0xbc557840 -0.0130291581 0x80000000 -0
081 0xbcab236e -0.0208909176 0xbcab236e -0.0208909176 1000 0 0 00 1000 0 0 0 0xbcab236e -0.0208909176 0xbcab236e -0.0208909176 0x00000000 0
082 0x3bd59cf2 0.00651895348 0x3bd59cf2 0.00651895348 0000 0 0 00 0000 0 0 0 0x3bd59cf2 0.00651895348 0x3bd59cf2 0.00651895348 0x00000000 0
083 0xbce8cecb -0.0284189191 0xbce8cecb -0.0284189191 1000 0 0 00 1000 0 0 0 0xbce8cecb -0.0284189191 0xbce8cecb -0.0284189191 0x00000000 0
084 0xbcdd8c73 -0.0270445105 0xbcdd8c73 -0.0270445105 1000 0 0 00 1000 0 0 0 0xbcdd8c73 -0.0270445105 0xbcdd8c73 -0.0270445105 0x00000000 0
085 0xbd076d76 -0.0330633745 0xbd076d76 -0.0330633745 1000 0 0 00 1000 0 0 0 0xbd076d76 -0.0330633745 0xbd076d76 -0.0330633745 0x00000000 0
086 0xbf198347 -0.599659383 0xbf198347 -0.599659383 1010 0 2 10 1100 2 0 0 0xbdcc1a38 -0.0996593833 0xbdcc1a38 -0.0996593833 0x00000000 0
087 0xbd35e655 -0.0444091149 0xbd35e655 -0.0444091149 1000 0 0 00 1000 0 0 0 0xbd35e655 -0.0444091149 0xbd35e655 -0.0444091149 0x00000000 0
088 0xbefde90e -0.495918691 0xbefde90e -0.495918691 1001 0 1 01 1011 1 1 1 0xbe7bd21c -0.245918691 0xbdf7a438 -0.120918691 0xbf800000 -1
089 0xbb494212 -0.0030709547 0xbb494212 -0.0030709547 1000 0 0 00 1000 0 0 0 0xbb494212 -0.0030709547 0xbb494212 -0.0030709547 0x00000000 0
090 0xbfaf6d06 -1.37051463 0xbfaf6d06 -1.37051463 1101 1 1 01 1110 3 0 0 0xbdf6d060 -0.120514631 0xbebdb418 -0.370514631 0x3f800000 1
091 0x3e5a7a50 0.21335721 0x3e5a7a50 0.21335721 0000 0 0 00 0001 0 1 1 0x3e5a7a50 0.21335721 0x3db4f4a0 0.0883572102 0xbf800000 -1
092 0xbda79fa3 -0.0818474516 0xbda79fa3 -0.0818474516 1000 0 0 00 1000 0 0 0 0xbda79fa3 -0.0818474516 0xbda79fa3 -0.0818474516 0x00000000 0
093 0xbf96935d -1.17637217 0xbf96935d -1.17637217 1100 1 0 00 1110 3 0 0 0xbe349ae8 -0.17637217 0xbe349ae8 -0.17637217 0x00000000 0
094 0x3c6eb679 0.0145698721 0x3c6eb679 0.0145698721 0000 0 0 00 0000 0 0 0 0x3c6eb679 0.0145698721 0x3c6eb679 0.0145698721 0x00000000 0
095 0x3b22e62a 0.00248564268 0x3b22e62a 0.00248564268 0000 0 0 00 0000 0 0 0 0x3b22e62a 0.00248564268 0x3b22e62a 0.00248564268 0x00000000 0
096 0x3b332b8e 0.0027339193 0x3b332b8e 0.0027339193 0000 0 0 00 0000 0 0 0 0x3b332b8e 0.0027339193 0x3b332b8e 0.0027339193 0x00000000 0
097 0x3d805520 0.0626623631 0x3d805520 0.0626623631 0000 0 0 00 0000 0 0 0 0x3d805520 0.0626623631 0x3d805520 0.0626623631 0x00000000 0
098 0x3bead554 0.00716654398 0x3bead554 0.00716654398 0000 0 0 00 0000 0 0 0 0x3bead554 0.00716654398 0x3bead554 0.00716654398 0x00000000 0
099 0xbb707d16 -0.00366956508 0xbb707d16 -0.00366956508 1000 0 0 00 1000 0 0 0 0xbb707d16 -0.00366956508 0xbb707d16 -0.00366956508 0x00000000 0
100 0x3ad7531e 0.00164279691 0x3ad7531e 0.00164279691 0000 0 0 00 0000 0 0 0 0x3ad7531e 0.00164279691 0x3ad7531e 0.00164279691 0x00000000 0
101 0x3e935fdc 0.287840724 0x3e935fdc 0.287840724 0001 0 1 01 0010 1 0 0 0x3d1afee0 0.037840724 0x3d1afee0 0.037840724 0x80000000 -0
102 0xba80d5fa -0.000982939498 0xba80d5fa -0.000982939498 1000 0 0 00 1000 0 0 0 0xba80d5fa -0.000982939498 0xba80d5fa -0.000982939498 0x00000000 0
103 0xbe8c0542 -0.273477614 0xbe8c0542 -0.273477614 1001 0 1 01 1010 1 0 0 0xbcc05420 -0.0234776139 0xbcc05420 -0.0234776139 0x80000000 -0
104 0x3c6fb98e 0.014631642 0x3c6fb98e 0.014631642 0000 0 0 00 0000 0 0 0 0x3c6fb98e 0.014631642 0x3c6fb98e 0.014631642 0x00000000 0
105 0xbf5eba0e -0.870026469 0xbf5eba0e -0.870026469 1011 0 3 11 1101 2 1 1 0xbdf5d070 -0.120026469 0xbdf5d070 -0.120026469 0x00000000 0
106 0xbaf5db36 -0.00187573466 0xbaf5db36 -0.00187573466 1000 0 0 00 1000 0 0 0 0xbaf5db36 -0.00187573466 0xbaf5db36 -0.00187573466 0x00000000 0
107 0xbc618716 -0.0137651172 0xbc618716 -0.0137651172 1000 0 0 00 1000 0 0 0 0xbc618716 -0.0137651172 0xbc618716 -0.0137651172 0x00000000 0
108 0x3b5032aa 0.00317684794 0x3b5032aa 0.00317684794 0000 0 0 00 0000 0 0 0 0x3b5032aa 0.00317684794 0x3b5032aa 0.00317684794 0x00000000 0
109 0x3abf5f8e 0.00146006211 0x3abf5f8e 0.00146006211 0000 0 0 00 0000 0 0 0 0x3abf5f8e 0.00146006211 0x3abf5f8e 0.00146006211 0x00000000 0
110 0x3e0f53de 0.139968365 0x3e0f53de 0.139968365 0000 0 0 00 0001 0 1 1 0x3e0f53de 0.139968365 0x3c753de0 0.0149683654 0xbf800000 -1
111 0x3c892aa5 0.0167439673 0x3c892aa5 0.0167439673 0000 0 0 00 0000 0 0 0 0x3c892aa5 0.0167439673 0x3c892aa5 0.0167439673 0x00000000 0
112 0xbb842340 -0.00403252244 0xbb842340 -0.00403252244 1000 0 0 00 1000 0 0 0 0xbb842340 -0.00403252244 0xbb842340 -0.00403252244 0x00000000 0
113 0xbf5a32fc -0.85234046 0xbf5a32fc -0.85234046 1011 0 3 11 1101 2 1 1 0xbdd197e0 -0.10234046 0xbdd197e0 -0.10234046 0x00000000 0
114 0x3fa093fb 1.25451601 0x3fa093fb 1.25451601 0101 1 1 01 0110 3 0 0 0x3b93fb00 0.00451600552 0x3e824fec 0.254516006 0x3f800000 1
115 0x3d331eae 0.0437304303 0x3d331eae 0.0437304303 0000 0 0 00 0000 0 0 0 0x3d331eae 0.0437304303 0x3d331eae 0.0437304303 0x00000000 0
116 0x3e1b2aec 0.151530921 0x3e1b2aec 0.151530921 0000 0 0 00 0001 0 1 1 0x3e1b2aec 0.151530921 0x3cd95760 0.0265309215 0xbf800000 -1
117 0xbc345673 -0.0110069392 0xbc345673 -0.0110069392 1000 0 0 00 1000 0 0 0 0xbc345673 -0.0110069392 0xbc345673 -0.0110069392 0x00000000 0
118 0xbb92f45e -0.00448469725 0xbb92f45e -0.00448469725 1000 0 0 00 1000 0 0 0 0xbb92f45e -0.00448469725 0xbb92f45e -0.00448469725 0x00000000 0
119 0xbd962e70 -0.07333076 0xbd962e70 -0.07333076 1000 0 0 00 1000 0 0 0 0xbd962e70 -0.07333076 0xbd962e70 -0.07333076 0x00000000 0
120 0xbad53ac0 -0.00162681192 0xbad53ac0 -0.00162681192 1000 0 0 00 1000 0 0 0 0xbad53ac0 -0.00162681192 0xbad53ac0 -0.00162681192 0x00000000 0
121 0x3facfabc 1.35140181 0x3facfabc 1.35140181 0101 1 1 01 0110 3 0 0 0x3dcfabc0 0.101401806 0x3eb3eaf0 0.351401806 0x3f800000 1
122 0x3ce7828d 0.0282604937 0x3ce7828d 0.0282604937 0000 0 0 00 0000 0 0 0 0x3ce7828d 0.0282604937 0x3ce7828d 0.0282604937 0x00000000 0
123 0x3f2b77de 0.669797778 0x3f2b77de 0.669797778 0010 0 2 10 0100 2 0 0 0x3e2ddf78 0.169797778 0x3e2ddf78 0.169797778 0x00000000 0
124 0xbf110d3c -0.566608191 0xbf110d3c -0.566608191 1010 0 2 10 1100 2 0 0 0xbd8869e0 -0.0666081905 0xbd8869e0 -0.0666081905 0x00000000 0
125 0x3b34b53a 0.00275738398 0x3b34b53a 0.00275738398 0000 0 0 00 0000 0 0 0 0x3b34b53a 0.00275738398 0x3b34b53a 0.00275738398 0x00000000 0
126 0xbc20f9e6 -0.00982520543 0xbc20f9e6 -0.00982520543 1000 0 0 00 1000 0 0 0 0xbc20f9e6 -0.00982520543 0xbc20f9e6 -0.00982520543 0x00000000 0
127 0x3f2c6b74 0.673514605 0x3f2c6b74 0.673514605 0010 0 2 10 0100 2 0 0 0x3e31add0 0.173514605 0x3e31add0 0.173514605 0x00000000 0
VALUES_END
END_CHUNK 5
BEGIN_CHUNK 6
err_exp1 1.99678946
err_exp2 2.82608414
chunk_diff_exp2_minus_exp1 -8
expected_e1_wins 10
expected_e2_wins 18
expected_e2_wins_shifted 4
expected_e2_wins_shift2 4
expected_decision exp1
expected_error 0x3fff96cc 1.99678946
chunk_max_abs_index 29
raw_max_abs_index 29
raw_max_abs_value 0x3ff40b54 1.90659571
raw_max_abs_abs 0x3ff40b54 1.90659571
chunk_max_abs_raw_value 0x3ff40b54 1.90659571
chunk_max_abs_raw_abs 0x3ff40b54 1.90659571
raw_and_scaled_max_abs 29 0x3f800000 1 0x3ff40b54 1.90659571 0x3ff40b54 1.90659571 0x3ff40b54 1.90659571 0x3ff40b54 1.90659571
chunk_max_abs_scaled_value 0x3ff40b54 1.90659571
chunk_max_abs_scaled_abs 0x3ff40b54 1.90659571
chunk_scale 0x3f800000 1
# value_index raw_fp32_hex raw_fp32_dec scaled_fp32_hex scaled_fp32_dec q_exp1_bits q_exp1_exp_field q_exp1_mant_field q_exp1_mant_bits q_exp2_bits q_exp2_exp_field q_exp2_mant_field q_exp2_mant_bits err_exp1_pre_square_fp32_hex err_exp1_pre_square_fp32_dec err_exp2_pre_square_fp32_hex err_exp2_pre_square_fp32_dec pseudo_diff_exp2_minus_exp1_fp32_hex pseudo_diff_exp2_minus_exp1_fp32_dec
VALUES_BEGIN
000 0xbec5438c -0.385280967 0xbec5438c -0.385280967 1001 0 1 01 1011 1 1 1 0xbe0a8718 -0.135280967 0xbc287180 -0.0102809668 0xbf800000 -1
001 0xbf853ff4 -1.04101419 0xbf853ff4 -1.04101419 1100 1 0 00 1110 3 0 0 0xbd27fe80 -0.0410141945 0xbd27fe80 -0.0410141945 0x00000000 0
002 0x3fd3eb6f 1.65562236 0x3fd3eb6f 1.65562236 0110 1 2 10 0111 3 1 1 0x3e1f5b78 0.155622363 0x3e1f5b78 0.155622363 0x00000000 0
003 0xbe8f2d1a -0.279640973 0xbe8f2d1a -0.279640973 1001 0 1 01 1010 1 0 0 0xbcf2d1a0 -0.0296409726 0xbcf2d1a0 -0.0296409726 0x80000000 -0
004 0x3e17811c 0.147953451 0x3e17811c 0.147953451 0000 0 0 00 0001 0 1 1 0x3e17811c 0.147953451 0x3cbc08e0 0.0229534507 0xbf800000 -1
005 0x3f8acaa1 1.08430874 0x3f8acaa1 1.08430874 0100 1 0 00 0110 3 0 0 0x3dacaa10 0.0843087435 0x3dacaa10 0.0843087435 0x00000000 0
006 0xbf77c3b4 -0.967829943 0xbf77c3b4 -0.967829943 1011 0 3 11 1101 2 1 1 0xbe5f0ed0 -0.217829943 0xbe5f0ed0 -0.217829943 0x00000000 0
007 0xbf036556 -0.513265014 0xbf036556 -0.513265014 1010 0 2 10 1100 2 0 0 0xbc595580 -0.0132650137 0xbc595580 -0.0132650137 0x00000000 0
008 0x3ff0478c 1.87718344 0x3ff0478c 1.87718344 0111 1 3 11 0111 3 1 1 0x3e023c60 0.127183437 0x3ec11e30 0.377183437 0x3f800000 1
009 0xbb3dd938 -0.00289685838 0xbb3dd938 -0.00289685838 1000 0 0 00 1000 0 0 0 0xbb3dd938 -0.00289685838 0xbb3dd938 -0.00289685838 0x00000000 0
010 0xbd388e90 -0.0450578332 0xbd388e90 -0.0450578332 1000 0 0 00 1000 0 0 0 0xbd388e90 -0.0450578332 0xbd388e90 -0.0450578332 0x00000000 0
011 0xbbe807d7 -0.00708101271 0xbbe807d7 -0.00708101271 1000 0 0 00 1000 0 0 0 0xbbe807d7 -0.00708101271 0xbbe807d7 -0.00708101271 0x00000000 0
012 0x3e3a15aa 0.181723267 0x3e3a15aa 0.181723267 0000 0 0 00 0001 0 1 1 0x3e3a15aa 0.181723267 0x3d6856a8 0.0567232668 0xbf800000 -1
013 0xbf68234b -0.906788528 0xbf68234b -0.906788528 1011 0 3 11 1101 2 1 1 0xbe208d2c -0.156788528 0xbe208d2c -0.156788528 0x00000000 0
014 0x3fee45e0 1.86150742 0x3fee45e0 1.86150742 0111 1 3 11 0111 3 1 1 0x3de45e00 0.111507416 0x3eb91780 0.361507416 0x3f800000 1
015 0x3e886f3f 0.26647374 0x3e886f3f 0.26647374 0001 0 1 01 0010 1 0 0 0x3c86f3f0 0.0164737403 0x3c86f3f0 0.0164737403 0x80000000 -0
016 0x3e58a04d 0.211548999 0x3e58a04d 0.211548999 0000 0 0 00 0001 0 1 1 0x3e58a04d 0.211548999 0x3db1409a 0.086548999 0xbf800000 -1
017 0x3fcc14f4 1.59438944 0x3fcc14f4 1.59438944 0110 1 2 10 0111 3 1 1 0x3dc14f40 0.0943894386 0x3dc14f40 0.0943894386 0x00000000 0
018 0xbf4dc2c0 -0.803752899 0xbf4dc2c0 -0.803752899 1011 0 3 11 1101 2 1 1 0xbd5c2c00 -0.0537528992 0xbd5c2c00 -0.0537528992 0x00000000 0
019 0xbb4957ec -0.00307225715 0xbb4957ec -0.00307225715 1000 0 0 00 1000 0 0 0 0xbb4957ec -0.00307225715 0xbb4957ec -0.00307225715 0x00000000 0
020 0xbf518188 -0.81838274 0xbf518188 -0.81838274 1011 0 3 11 1101 2 1 1 0xbd8c0c40 -0.06838274 0xbd8c0c40 -0.06838274 0x00000000 0
021 0x3f213634 0.629733324 0x3f213634 0.629733324 0010 0 2 10 0100 2 0 0 0x3e04d8d0 0.129733324 0x3e04d8d0 0.129733324 0x00000000 0
022 0xbfb7cfd0 -1.43602943 0xbfb7cfd0 -1.43602943 1101 1 1 01 1110 3 0 0 0xbe3e7e80 -0.186029434 0xbedf3f40 -0.436029434 0x3f800000 1
023 0x3f7ccec4 0.987529993 0x3f7ccec4 0.987529993 0011 0 3 11 0101 2 1 1 0x3e733b10 0.237529993 0x3e733b10 0.237529993 0x00000000 0
024 0xbc6aff95 -0.0143431621 0xbc6aff95 -0.0143431621 1000 0 0 00 1000 0 0 0 0xbc6aff95 -0.0143431621 0xbc6aff95 -0.0143431621 0x00000000 0
025 0x3ebd987a 0.370303929 0x3ebd987a 0.370303929 0001 0 1 01 0010 1 0 0 0x3df661e8 0.120303929 0x3df661e8 0.120303929 0x80000000 -0
026 0x3f03ce58 0.514867306 0x3f03ce58 0.514867306 0010 0 2 10 0100 2 0 0 0x3c739600 0.0148673058 0x3c739600 0.0148673058 0x00000000 0
027 0x3f42ce13 0.760956943 0x3f42ce13 0.760956943 0011 0 3 11 0101 2 1 1 0x3c3384c0 0.010956943 0x3c3384c0 0.010956943 0x00000000 0
028 0x3f946aee 1.15951324 0x3f946aee 1.15951324 0100 1 0 00 0110 3 0 0 0x3e235770 0.159513235 0x3e235770 0.159513235 0x00000000 0
029 0x3ff40b54 1.90659571 0x3ff40b54 1.90659571 0111 1 3 11 0111 3 1 1 0x3e205aa0 0.156595707 0x3ed02d50 0.406595707 0x3f800000 1
030 0x3f99257b 1.19645631 0x3f99257b 1.19645631 0100 1 0 00 0110 3 0 0 0x3e492bd8 0.196456313 0x3e492bd8 0.196456313 0x00000000 0
031 0xbc3b610c -0.011436712 0xbc3b610c -0.011436712 1000 0 0 00 1000 0 0 0 0xbc3b610c -0.011436712 0xbc3b610c -0.011436712 0x00000000 0
032 0xbfb1cbb1 -1.38902867 0xbfb1cbb1 -1.38902867 1101 1 1 01 1110 3 0 0 0xbe0e5d88 -0.139028668 0xbec72ec4 -0.389028668 0x3f800000 1
033 0x3ecb6398 0.397244215 0x3ecb6398 0.397244215 0001 0 1 01 0011 1 1 1 0x3e16c730 0.147244215 0x3cb63980 0.022244215 0xbf800000 -1
034 0x3e7c39cc 0.246314228 0x3e7c39cc 0.246314228 0000 0 0 00 0001 0 1 1 0x3e7c39cc 0.246314228 0x3df87398 0.121314228 0xbf800000 -1
035 0x3f4614cc 0.773754835 0x3f4614cc 0.773754835 0011 0 3 11 0101 2 1 1 0x3cc29980 0.0237548351 0x3cc29980 0.0237548351 0x00000000 0
036 0xbce51106 -0.027962219 0xbce51106 -0.027962219 1000 0 0 00 1000 0 0 0 0xbce51106 -0.027962219 0xbce51106 -0.027962219 0x00000000 0
037 0x3df1ad9e 0.11800693 0x3df1ad9e 0.11800693 0000 0 0 00 0000 0 0 0 0x3df1ad9e 0.11800693 0x3df1ad9e 0.11800693 0x00000000 0
038 0xbd73aafc -0.0594892353 0xbd73aafc -0.0594892353 1000 0 0 00 1000 0 0 0 0xbd73aafc -0.0594892353 0xbd73aafc -0.0594892353 0x00000000 0
039 0xbd29e5c3 -0.0414788835 0xbd29e5c3 -0.0414788835 1000 0 0 00 1000 0 0 0 0xbd29e5c3 -0.0414788835 0xbd29e5c3 -0.0414788835 0x00000000 0
040 0xbd31af9c -0.0433803648 0xbd31af9c -0.0433803648 1000 0 0 00 1000 0 0 0 0xbd31af9c -0.0433803648 0xbd31af9c -0.0433803648 0x00000000 0
041 0xbeded812 -0.435242236 0xbeded812 -0.435242236 1001 0 1 01 1011 1 1 1 0xbe3db024 -0.185242236 0xbd76c090 -0.0602422357 0xbf800000 -1
042 0x3f2e8956 0.68178308 0x3f2e8956 0.68178308 0010 0 2 10 0100 2 0 0 0x3e3a2558 0.18178308 0x3e3a2558 0.18178308 0x00000000 0
043 0x3fddf80a 1.73413205 0x3fddf80a 1.73413205 0110 1 2 10 0111 3 1 1 0x3e6fc050 0.234132051 0x3e6fc050 0.234132051 0x00000000 0
044 0xbab204a0 -0.00135817006 0xbab204a0 -0.00135817006 1000 0 0 00 1000 0 0 0 0xbab204a0 -0.00135817006 0xbab204a0 -0.00135817006 0x00000000 0
045 0x3f949784 1.16087389 0x3f949784 1.16087389 0100 1 0 00 0110 3 0 0 0x3e24bc20 0.16087389 0x3e24bc20 0.16087389 0x00000000 0
046 0xbfda0d00 -1.70352173 0xbfda0d00 -1.70352173 1110 1 2 10 1111 3 1 1 0xbe506800 -0.203521729 0xbe506800 -0.203521729 0x00000000 0
047 0x3d49cff6 0.0492705926 0x3d49cff6 0.0492705926 0000 0 0 00 0000 0 0 0 0x3d49cff6 0.0492705926 0x3d49cff6 0.0492705926 0x00000000 0
048 0xbfdc88c8 -1.72292423 0xbfdc88c8 -1.72292423 1110 1 2 10 1111 3 1 1 0xbe644640 -0.222924232 0xbe644640 -0.222924232 0x00000000 0
049 0xbd7f9546 -0.0623982176 0xbd7f9546 -0.0623982176 1000 0 0 00 1000 0 0 0 0xbd7f9546 -0.0623982176 0xbd7f9546 -0.0623982176 0x00000000 0
050 0xbbebb1e6 -0.00719283801 0xbbebb1e6 -0.00719283801 1000 0 0 00 1000 0 0 0 0xbbebb1e6 -0.00719283801 0xbbebb1e6 -0.00719283801 0x00000000 0
051 0xbbfcabb9 -0.00771090062 0xbbfcabb9 -0.00771090062 1000 0 0 00 1000 0 0 0 0xbbfcabb9 -0.00771090062 0xbbfcabb9 -0.00771090062 0x00000000 0
052 0x3dc36ceb 0.0954225883 0x3dc36ceb 0.0954225883 0000 0 0 00 0000 0 0 0 0x3dc36ceb 0.0954225883 0x3dc36ceb 0.0954225883 0x00000000 0
053 0x3e08f247 0.133736715 0x3e08f247 0.133736715 0000 0 0 00 0001 0 1 1 0x3e08f247 0.133736715 0x3c0f2470 0.00873671472 0xbf800000 -1
054 0x3e931a2e 0.28730911 0x3e931a2e 0.28730911 0001 0 1 01 0010 1 0 0 0x3d18d170 0.0373091102 0x3d18d170 0.0373091102 0x80000000 -0
055 0x3e983eb0 0.297353268 0x3e983eb0 0.297353268 0001 0 1 01 0010 1 0 0 0x3d41f580 0.0473532677 0x3d41f580 0.0473532677 0x80000000 -0
